FIPS,emp_total_county_naics,emp_occupation,emp,qp1,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22043,1407,33.727502137143794,1407,13265,62858,283,206,0,0,0,0,0,0,0,0,0,0,0,0
22045,132115,1701.7498569872064,132115,1975785,8744278,9375,3798,1681,1248,637,95,0,0,0,0,0,0,0,0
22047,216226,1941.6236101761967,130825,3767316,15014665,2350,716,182,0,90,81,0,0,0,0,0,0,0,0
22049,2928,105.37448296129952,2928,32280,145827,295,71,35,0,0,0,0,0,0,0,0,0,0,0
22051,884794,6769.342769558667,836634,12285616,51403268,49969,22509,10286,6147,5141,1823,1088,0,0,0,0,0,0,0
22053,13547,133.82873027901172,13547,166249,772991,2195,1246,199,140,21,0,0,0,0,0,0,0,0,0
22055,862178,7434.984291066484,758792,12691398,55487633,43636,19997,8309,6329,4285,1306,809,141,0,0,0,0,0,0
22057,133108,1312.4259253985076,133108,2366559,9668600,6891,3339,1165,603,486,141,0,0,0,0,0,0,0,0
22059,24970,475.6102283073356,24970,324019,1505741,1132,517,149,0,0,0,0,0,0,0,0,0,0,0
22061,51784,440.87130925431467,51784,729852,3278944,3322,1543,331,346,0,0,0,0,0,0,0,0,0,0
22063,120207,942.6765855787608,120207,1530604,6870763,9250,5309,1534,651,402,21,0,0,0,0,0,0,0,0
22065,3752,50.3460504727387,3752,37496,181008,168,0,0,0,0,0,0,0,0,0,0,0,0,0
22067,10900,97.18511490946989,10900,152216,690483,782,312,36,0,0,0,0,0,0,0,0,0,0,0
22069,34197,201.42580566290377,34197,299461,1571993,1764,692,150,84,18,0,0,0,0,0,0,0,0,0
22071,349078,2168.029980600951,346262,6689172,24628885,22186,11345,3735,2537,1373,508,228,0,0,0,0,0,0,0
22073,288326,2388.5017275218456,272126,3098777,13990025,15902,6836,2802,2202,1589,328,188,0,0,0,0,0,0,0
22075,56798,602.0374127016231,56798,1573401,5671440,3297,1338,753,260,105,0,0,0,0,0,0,0,0,0
22077,8403,77.21476393546611,8403,224008,719564,584,246,51,0,54,0,0,0,0,0,0,0,0,0
22079,195309,1598.3688190117857,195309,3260749,12313884,10106,4145,1863,1338,801,0,0,0,0,0,0,0,0,0
22081,89,2.1736577446411407,89,435,2043,30,0,0,0,0,0,0,0,0,0,0,0,0,0
22083,7148,58.84976125618998,7148,82268,485596,941,401,24,136,0,0,0,0,0,0,0,0,0,0
22085,13127,331.44506916066035,13127,154990,719255,1522,860,208,65,21,0,0,0,0,0,0,0,0,0
22087,35218,320.32778675562184,35218,790323,3439050,2204,1019,352,135,84,0,0,0,0,0,0,0,0,0
22089,165444,1042.690619097942,165444,4110933,16189245,5092,2027,555,380,605,116,81,0,0,0,0,0,0,0
22091,1847,31.9527399763135,1847,23009,107603,193,24,0,0,0,0,0,0,0,0,0,0,0,0
22093,27271,300.2135557263283,27271,757023,2534430,1023,240,78,0,105,0,0,0,0,0,0,0,0,0
22095,69934,576.4243178583299,59836,1193904,5118061,2378,826,503,156,0,0,0,72,0,0,0,0,0,0
22097,82124,732.7100604733176,82124,1097677,5065857,5075,2338,653,435,75,28,0,0,0,0,0,0,0,0
22099,75788,831.743551050107,75788,1088172,4770180,6091,2821,804,357,584,0,0,0,0,0,0,0,0,0
22101,196978,2179.0212795739735,196978,3299941,13741340,6227,2218,668,685,335,325,112,0,0,0,0,0,0,0
22103,323654,2443.3180567237764,323654,4264096,20562711,25930,13852,4988,2994,1410,188,32,0,0,0,0,0,0,0
22105,88143,928.4370238626433,88143,1121359,5190740,9248,4806,1525,819,427,28,0,0,0,0,0,0,0,0
22107,42,0.958226611909928,42,132,513,9,0,0,0,0,0,0,0,0,0,0,0,0,0
22109,324715,3160.165798438453,324715,5138957,22886765,15438,5792,2500,2216,1812,548,188,0,0,0,0,0,0,0
22111,5955,123.12956683611084,5955,58493,274980,939,547,120,0,0,0,0,0,0,0,0,0,0,0
22113,37467,396.67829136796206,37467,501810,2441650,3521,1961,494,215,95,0,0,0,0,0,0,0,0,0
22115,17017,271.2593450523214,17017,210822,912014,1681,636,269,58,28,0,0,0,0,0,0,0,0,0
22117,19112,207.4163314647837,19112,238789,1228705,1691,510,60,30,0,0,0,0,0,0,0,0,0,0
22119,36345,390.1335410272468,36345,506113,2242161,2785,1082,132,149,205,0,0,0,0,0,0,0,0,0
22121,107608,1036.0683391652624,107608,1595677,6327343,2867,857,301,75,114,0,0,0,0,0,0,0,0,0
22123,1070,20.738716947406036,1070,6837,33385,186,54,33,0,0,0,0,0,0,0,0,0,0,0
22125,16637,81.08950310955319,16637,654610,2102792,118,31,0,0,0,0,0,0,0,0,0,0,0,0
22127,11520,390.2016825197098,11520,170480,706627,505,142,42,56,42,0,54,0,0,0,0,0,0,0
22999,1044323,3437.2015303958983,1044323,13461758,57151276,5596,2458,0,315,358,255,339,376,282,245,0,0,0,0
23001,190167,2276.6003066941157,187143,2149283,9534117,13264,7107,1687,963,1001,181,0,0,0,0,0,0,0,0
23003,52501,1098.2394775307587,52501,565741,2640237,6817,4246,1191,344,51,0,60,0,0,0,0,0,0,0
23005,576447,5879.87281028113,548401,7700459,33029526,43212,24538,7221,4254,3333,868,314,0,0,0,0,0,0,0
23007,12722,233.5169598306177,12722,127199,573701,2501,1678,166,42,0,0,0,0,0,0,0,0,0,0
23009,40966,693.4942258744462,40966,453713,2068429,6970,4819,1023,466,28,0,0,0,0,0,0,0,0,0
23011,121022,1418.8452171307702,121022,1530778,6905300,11507,6797,1811,962,359,49,111,0,0,0,0,0,0,0
23013,35783,563.4230018849505,35783,389919,1780764,5565,3805,698,199,18,0,0,0,0,0,0,0,0,0
23015,21842,349.22436477418074,21842,221326,1010591,4526,3289,567,21,21,0,0,0,0,0,0,0,0,0
23017,45882,979.5494078085515,45882,697358,2782465,4628,3141,520,179,72,0,0,0,0,0,0,0,0,0
23019,176605,2202.881344389258,173833,2079726,9475111,16520,8949,3142,1238,1147,80,78,0,0,0,0,0,0,0
23021,7575,153.32262241747173,7575,71200,342526,1138,662,18,0,0,0,0,0,0,0,0,0,0,0
23023,18885,193.41873086441052,18885,243263,1188423,3393,2330,473,67,45,0,0,0,0,0,0,0,0,0
23025,39949,595.8302030902005,39949,475471,2088530,4712,2537,599,322,0,0,0,0,0,0,0,0,0,0
23027,27110,404.4395466702146,27110,238948,1180254,3507,2357,553,126,0,0,0,0,0,0,0,0,0,0
23029,8474,165.72174264100852,8474,73470,423141,1784,1174,180,0,0,0,0,0,0,0,0,0,0,0
23031,233520,3207.7415563335676,222740,3715155,15159312,24054,15562,3814,1397,899,163,0,0,0,0,0,0,0,0
23999,66077,211.79928430485757,66077,642134,2623218,1061,758,0,63,0,0,0,0,0,0,0,0,0,0
24001,57046,453.5352568405872,57046,597876,2768398,3258,1435,297,241,35,0,0,0,0,0,0,0,0,0
24003,1278339,6961.812695018215,1263179,22366893,98599159,57439,28696,10558,6820,5611,1778,1202,192,0,0,0,0,0,0
24005,1527976,8507.09239416493,1417171,21876309,91383337,70357,35259,10704,8978,7412,2992,1536,264,0,0,0,0,0,0
24009,75310,426.8664432435621,75310,1468693,5536566,7380,3752,1522,1010,273,0,0,0,0,0,0,0,0,0
24011,41871,365.6991992102174,41871,466537,2233774,2644,1171,328,166,0,0,0,0,0,0,0,0,0,0
24013,261423,1919.384862041702,209784,2885147,13120005,21151,12093,3486,2139,1099,188,0,0,0,0,0,0,0,0
24015,159909,1590.1892240881314,159909,2652821,11245800,6540,3533,772,449,225,0,0,0,0,0,0,0,0,0
24017,108311,791.7890854527487,108311,1576536,6948891,9363,4475,1747,1234,942,0,81,0,0,0,0,0,0,0
24019,12532,136.45997803076253,12532,129999,612985,1931,1030,265,184,0,0,0,0,0,0,0,0,0,0
24021,391282,2411.966430379764,387159,5062438,23165736,27246,14407,4620,2838,2518,645,359,0,0,0,0,0,0,0
24023,21025,754.5481916715321,21025,191121,835591,2565,1397,321,77,0,0,0,0,0,0,0,0,0,0
24025,310711,2045.0211353161942,310711,4360546,19632294,24080,13419,4006,2709,1502,564,325,0,0,0,0,0,0,0
24027,782187,3765.8855007918114,779399,12848563,57091554,34604,15802,5621,4192,3887,1626,1376,132,0,0,0,0,0,0
24029,8580,72.72312685456234,8580,70429,328399,1221,611,227,118,32,0,0,0,0,0,0,0,0,0
24031,1359395,6783.71202146428,1356171,23542089,102043479,79475,45318,12034,8405,6770,2586,1500,422,105,0,0,0,0,0
24033,1212274,6198.8761638943015,1206167,19833174,85502810,58586,29767,8777,7368,6157,2395,1641,60,60,60,0,0,0,0
24035,60433,396.3136418273457,60433,845619,3631062,5774,3324,988,362,129,0,0,0,0,0,0,0,0,0
24037,214220,1184.1128941654674,214220,4146147,17516796,8834,3602,1647,1284,496,297,243,135,0,0,0,0,0,0
24039,2009,20.25626950099435,2009,18913,87700,533,288,132,0,0,0,0,0,0,0,0,0,0,0
24041,65339,343.4975460261406,65339,689471,3217024,4806,2455,645,453,313,0,0,0,0,0,0,0,0,0
24043,196353,1443.6362039373773,191300,2180001,9748167,12224,5581,1916,1502,988,507,0,0,0,0,0,0,0,0
24045,113410,839.2973164132552,113410,1270898,5547080,8550,3777,1240,1002,713,28,0,0,0,0,0,0,0,0
24047,27364,211.6717556256781,27364,262826,1249298,4992,3136,776,405,156,0,0,0,0,0,0,0,0,0
24510,756717,3997.4131871957075,729182,12808929,53271475,34551,15600,5721,4473,4039,1195,636,0,51,0,0,0,0,0
24999,2675324,3497.891294766135,2675324,28290817,118602676,5181,2338,220,132,220,81,220,308,616,440,264,0,0,0
25001,207729,1474.1342299534626,205489,3065666,14719473,35151,24748,5358,2171,1286,60,0,0,0,0,0,0,0,0
25003,157130,1268.8247698706286,157130,1929658,8434203,14682,8860,2012,934,471,261,32,0,0,0,0,0,0,0
25005,1084784,8067.677153636975,951933,14636260,60963772,62154,35027,9230,6041,4104,2005,316,129,0,0,0,0,0,0
25007,16278,76.19758867158859,16278,239956,1257695,4195,3172,481,156,81,0,0,0,0,0,0,0,0,0
25009,2181895,15736.865090828052,1783951,34801393,151979653,87307,51035,13361,8238,5840,2637,1217,482,0,0,0,0,0,0
25011,138325,1218.0186326676367,138325,1868277,6889929,5825,2882,596,203,28,0,0,0,0,0,0,0,0,0
25013,1406855,13159.076797644786,916236,13560374,58754204,44149,21249,6963,4770,3907,1445,876,0,0,0,0,0,0,0
25015,143757,1151.0555656534652,134412,1650866,7478381,12819,6896,1979,1049,527,0,0,0,0,0,0,0,0,0
25017,4793860,28760.656087100826,3931570,81542076,352132435,188845,103658,29959,21072,15028,7240,5128,1238,389,90,0,0,0,0
25019,20108,79.29100067491008,20108,269123,1718646,5612,4271,787,177,32,0,0,0,0,0,0,0,0,0
25021,1250749,8225.475991258425,1207853,24094884,105726866,79030,44282,13646,8096,5810,2345,1192,200,0,0,0,0,0,0
25023,753806,5554.061556036039,687920,10031551,46491187,61431,35848,11057,5330,3996,994,104,227,0,0,0,0,0,0
25025,1369664,5257.516036348894,1368066,26018309,114758091,55625,28260,8746,5936,5540,2691,1589,406,0,27,0,0,0,0
25027,2265846,19410.365427496676,1557213,25757890,109818315,93450,51879,14464,10841,7237,2162,1288,0,0,0,0,0,0,0
25999,2288550,3136.569250745359,2288550,31035550,141396974,7840,4106,434,245,420,343,294,441,784,490,0,245,0,0
26001,4517,117.325560632073,4517,44629,272193,585,204,18,199,0,0,0,0,0,0,0,0,0,0
26003,533,16.022163785190358,533,3746,24069,177,99,0,0,0,0,0,0,0,0,0,0,0,0
26005,432851,4769.869275500506,374383,4961701,21099133,17359,7802,2403,1681,1016,409,138,0,0,0,0,0,0,0
26007,56514,634.1349441871067,48007,482235,2739059,3978,1494,180,132,229,0,0,0,0,0,0,0,0,0
26009,13557,228.5214906573896,13557,144023,679614,1750,1055,197,0,0,0,0,0,0,0,0,0,0,0
26011,29301,408.58374587427096,29301,375741,1477937,1048,199,24,0,0,0,0,0,0,0,0,0,0,0
26013,9160,126.97474022996516,9160,114072,490819,332,40,36,0,0,0,0,0,0,0,0,0,0,0
26015,71486,803.9907159698636,71486,806201,3492126,5683,3468,769,153,0,0,138,0,0,0,0,0,0,0
26017,143825,1653.252182909131,143825,2368293,9936125,8251,3681,1047,605,578,28,54,0,0,0,0,0,0,0
26019,3261,38.416551672525884,3261,24312,146635,1154,934,72,0,0,0,0,0,0,0,0,0,0,0
26021,455170,5084.789034540995,411131,7498382,27536949,18491,7143,2684,2269,1951,573,138,0,0,0,0,0,0,0
26023,91041,969.6384565603997,91041,1046950,4409215,3302,1030,399,130,192,0,0,0,0,0,0,0,0,0
26025,559024,6480.218809708916,559024,7212430,29025694,11658,5033,1422,1247,200,626,354,138,138,0,0,0,0,0
26027,83839,999.6992653309974,83839,887226,4054790,4064,1848,503,117,117,0,0,0,0,0,0,0,0,0
26029,33194,332.82987223763644,33194,426512,2044377,3191,1623,352,76,33,0,0,0,0,0,0,0,0,0
26031,8594,116.42556902504244,8594,88770,471839,1978,1398,279,114,28,0,0,0,0,0,0,0,0,0
26033,11631,139.19643596370727,11631,129909,614286,2187,1366,283,0,21,0,0,0,0,0,0,0,0,0
26035,23748,268.4319134347607,23748,244642,1228590,1471,573,149,51,0,0,0,0,0,0,0,0,0,0
26037,109946,1130.0968966094579,109946,1493256,6809510,6436,2949,756,762,427,63,138,0,0,0,0,0,0,0
26039,11757,169.80922630296607,11757,180693,788909,472,164,54,0,0,0,0,0,0,0,0,0,0,0
26041,36021,478.2184525831822,36021,384483,1678839,4355,1725,409,273,87,0,0,0,0,0,0,0,0,0
26043,56719,440.1539728688889,56719,1086898,4001841,3176,1513,262,333,28,0,0,0,0,0,0,0,0,0
26045,290184,3037.4421121127484,290184,4688438,17732201,9552,4451,858,768,280,190,162,0,0,0,0,0,0,0
26047,42492,264.06957827257634,42492,422993,2021435,5725,3370,895,337,92,0,0,0,0,0,0,0,0,0
26049,679328,6563.954074449738,667114,10026753,39550424,32379,15857,6407,2814,2645,567,627,0,0,0,0,0,0,0
26051,33648,470.77289866765767,33648,444851,2215488,1492,484,208,0,0,0,0,0,0,0,0,0,0,0
26053,4711,105.15236577226928,4711,42636,194805,648,311,48,0,0,0,0,0,0,0,0,0,0,0
26055,222498,2457.1754529035384,215824,2863550,12839331,17199,8787,2332,2028,1395,204,21,0,0,0,0,0,0,0
26057,28683,421.2313668294329,28683,441740,2113140,2052,842,186,51,129,0,0,0,0,0,0,0,0,0
26059,133971,1420.3124968219424,133971,1449858,6081011,3181,1121,260,162,0,0,0,0,0,0,0,0,0,0
26061,25013,279.428055802262,25013,378215,1693816,2644,1288,242,100,188,0,0,0,0,0,0,0,0,0
26063,93217,1583.5527850465824,93217,924416,4052324,3618,1639,288,101,21,0,0,0,0,0,0,0,0,0
26065,485197,3966.041458234586,485197,6436339,27343281,20934,9279,3534,2132,1742,649,512,222,0,0,0,0,0,0
26067,178294,2080.1048537603565,166685,1773147,7837073,4597,1688,479,231,138,0,0,0,0,0,0,0,0,0
26069,49470,742.786516167095,49470,580895,2493361,1818,881,208,0,18,0,0,0,0,0,0,0,0,0
26071,7653,106.73807718819386,7653,90772,403643,946,469,0,0,0,0,0,0,0,0,0,0,0,0
26073,166064,1579.9487702989297,166064,2376323,10552578,5440,2382,918,387,243,0,0,0,0,0,0,0,0,0
26075,556651,5825.296839499318,502883,7070145,29137185,17430,6959,2478,2232,1699,305,117,0,0,0,0,0,0,0
26077,902494,8918.431724518165,762562,10899594,46158116,26399,10112,4204,3309,3147,508,1031,138,0,0,0,0,0,0
26079,18811,309.50423604145345,18811,298337,1765406,1623,718,260,0,0,0,0,0,0,0,0,0,0,0
26081,4539764,44304.58598703865,3259372,45251702,195731532,97533,38141,15132,13707,12990,6634,4827,1313,0,0,0,0,0,0
26083,592,3.880507852379478,592,2792,10928,24,0,0,0,0,0,0,0,0,0,0,0,0,0
26085,957,21.89739619296887,957,4624,20460,159,38,0,0,0,0,0,0,0,0,0,0,0,0
26087,210579,2633.3310148293485,203529,2296826,10105407,10490,5359,1281,852,419,117,424,0,0,0,0,0,0,0
26089,10620,85.85598093934333,10620,125149,595447,2190,1533,259,90,0,0,0,0,0,0,0,0,0,0
26091,184525,2218.218595972425,178477,1943199,8355485,7941,3934,959,504,310,0,0,0,138,0,0,0,0,0
26093,515862,5501.645440930627,489961,6169172,28191312,26634,14246,4344,2868,1321,637,0,138,138,0,0,0,0,0
26095,732,26.178777127473452,732,8050,34404,158,128,0,0,0,0,0,0,0,0,0,0,0,0
26097,1237,20.90740963226595,1237,11525,65345,426,334,0,0,0,0,0,0,0,0,0,0,0,0
26099,4633572,49688.8994087586,4008997,80730345,302210780,124190,58772,20657,16626,13424,5946,3671,760,322,184,0,0,0,0
26101,5175,95.1203990218089,5175,45573,249456,1174,595,302,0,0,0,0,0,0,0,0,0,0,0
26103,80157,1032.5379143788705,80157,1405085,5761356,5571,3040,775,434,222,21,0,0,0,0,0,0,0,0
26105,42912,534.5458794276992,42912,476437,2090082,1942,797,273,166,0,0,0,0,0,0,0,0,0,0
26107,46320,577.7520498520385,46320,527465,2757324,2074,972,311,130,54,0,0,0,0,0,0,0,0,0
26109,26496,267.1017507050156,26496,253592,1124780,1919,667,111,0,108,0,0,0,0,0,0,0,0,0
26111,394233,3705.644989163362,209445,4558214,17058456,7337,3098,876,670,495,279,0,0,0,0,0,0,0,0
26113,14116,252.52040110917682,14116,190616,696251,1176,478,0,0,0,0,0,0,0,0,0,0,0,0
26115,338662,3239.6094231524244,338662,4551626,19103233,11193,5594,1178,786,530,35,162,0,0,0,0,0,0,0
26117,106068,1375.9351373008453,106068,1235523,5537791,5326,2756,717,113,80,105,0,0,0,0,0,0,0,0
26119,3149,42.15719295549742,3149,31811,131310,417,101,0,0,0,0,0,0,0,0,0,0,0,0
26121,747824,8705.617810115875,550728,6902259,30658378,18267,7051,2637,1963,1335,711,459,162,0,0,0,0,0,0
26123,26039,245.4311933244805,26039,270359,1311980,3366,1597,377,257,65,0,0,0,0,0,0,0,0,0
26125,6553781,59458.85586311482,4990112,92234377,385613533,194362,93096,31441,25012,21142,9671,6989,1456,162,63,0,0,0,0
26127,9126,102.87841589369071,9126,85604,337945,1121,575,239,0,0,0,0,0,0,0,0,0,0,0
26129,13528,208.13188285546178,13528,125600,622385,1571,585,113,0,28,0,0,0,0,0,0,0,0,0
26131,700,17.343276796156797,700,9278,45960,220,145,0,0,0,0,0,0,0,0,0,0,0,0
26133,87286,1113.6614620283908,87286,890392,4262127,1732,507,135,0,117,0,0,0,0,0,0,0,0,0
26135,12369,166.43832165719874,12369,116844,516875,579,120,138,0,0,0,0,0,0,0,0,0,0,0
26137,22819,346.9866859059154,22819,293116,1329906,3294,1486,928,213,84,0,0,0,0,0,0,0,0,0
26139,2017282,19732.454330061544,1367531,17229913,76080031,47355,21352,7725,5788,5062,1336,1124,592,0,0,0,0,0,0
26141,3719,124.15151665048207,3719,26743,123198,650,430,48,0,0,0,0,0,0,0,0,0,0,0
26143,5950,111.23037197364518,5950,75635,441197,1208,825,84,0,18,0,0,0,0,0,0,0,0,0
26145,563724,6441.377087290291,563724,8667485,37092446,18288,7776,2358,2374,2401,380,0,0,0,0,0,0,0,0
26147,407135,4768.171286648607,383494,5239971,22567983,18518,9612,2985,1425,1142,371,381,138,0,0,0,0,0,0
26149,301261,3681.290998765284,301261,4705224,16222354,6477,1980,947,204,366,194,256,0,0,0,0,0,0,0
26151,84663,1157.4996321157575,84663,944304,4301721,3593,1681,217,0,213,0,141,0,0,0,0,0,0,0
26153,922,34.61339500407314,922,8863,39821,235,133,0,0,0,0,0,0,0,0,0,0,0,0
26155,52895,667.6694066260008,52895,588568,2631767,4976,2448,689,111,21,120,0,0,0,0,0,0,0,0
26157,43920,473.06171535021525,43920,459474,2192929,3311,1744,380,279,28,0,0,0,0,0,0,0,0,0
26159,104215,1226.2454899796987,94392,1490841,6086494,5645,2676,663,282,35,0,0,0,0,0,0,0,0,0
26161,935850,8554.656607778537,909834,15074291,65388572,33079,14929,5777,3409,2515,1267,1038,0,184,0,0,0,0,0
26163,5379896,58016.04722928894,4638873,81877383,320845504,146104,74478,23855,16123,13624,6467,4449,1169,460,318,0,0,88,0
26165,85137,1142.5581971228453,85137,819227,3534005,3424,1345,480,150,28,159,0,0,0,0,0,0,0,0
26999,8027847,10299.253679674333,8027847,58044911,268082927,92383,65682,10044,6156,3756,972,1620,1026,1188,1458,486,432,324,216
27001,8809,119.71177919200711,8809,99057,476578,1105,624,93,95,0,0,0,0,0,0,0,0,0,0
27003,1414376,15007.621627795234,1039274,15102644,70087599,56812,30587,8431,6144,4731,1216,1047,0,0,0,0,0,0,0
27005,61284,408.6513073324156,61284,656394,3163750,4116,2449,425,178,0,0,0,0,0,0,0,0,0,0
27007,33836,330.7070682442219,33836,427128,2615196,4455,2478,574,362,90,0,0,0,0,0,0,0,0,0
27009,167899,1272.1761850116332,146619,1972579,8799483,6031,2845,599,275,357,84,63,0,0,0,0,0,0,0
27011,864,13.61245384972782,864,8276,37316,208,124,84,0,0,0,0,0,0,0,0,0,0,0
27013,137748,1217.3213330080293,137748,1765824,8318734,8557,3458,1284,993,548,21,0,0,0,0,0,0,0,0
27015,32781,293.0580173553003,32781,373790,1871441,3044,1483,253,164,28,0,0,0,0,0,0,0,0,0
27017,7723,111.28724312005525,7723,103241,491797,1847,1344,122,0,0,0,0,0,0,0,0,0,0,0
27019,370984,3251.7759290470444,334606,6624203,27369777,14869,8276,2042,985,854,0,0,0,0,0,0,0,0,0
27021,23090,156.51985031977262,23090,205767,1129167,3395,2237,213,0,0,0,0,0,0,0,0,0,0,0
27023,13355,169.99243020580965,13355,212474,896188,1239,278,54,51,0,0,0,0,0,0,0,0,0,0
27025,71511,861.8071120038913,71511,851565,4027923,7418,4859,1014,220,60,0,0,0,0,0,0,0,0,0
27027,44604,370.80416591045594,44604,570490,2967206,5538,3463,633,0,60,0,0,0,0,0,0,0,0,0
27029,11401,55.690224306291164,11401,214136,1140359,389,141,0,0,0,0,0,0,0,0,0,0,0,0
27031,1685,15.517126666288071,1685,16586,60323,324,297,0,0,0,0,0,0,0,0,0,0,0,0
27033,48100,549.5069220274271,48100,466566,2073865,1193,378,179,0,0,0,0,0,0,0,0,0,0,0
27035,141850,1309.7731415320936,141850,1624719,7609248,9972,5355,1233,659,192,21,0,0,0,0,0,0,0,0
27037,985264,9296.45597938691,868643,13879910,62074754,47511,23466,7844,4749,4988,1327,488,0,0,0,0,0,0,0
27039,21885,219.36170973344383,21885,222999,1253733,1848,936,221,0,0,0,0,0,0,0,0,0,0,0
27041,136967,1458.365884643108,136967,1919328,8951329,6957,3448,897,537,114,0,0,0,0,0,0,0,0,0
27043,4590,48.4744060524747,4590,55684,242373,869,538,0,0,0,0,0,0,0,0,0,0,0,0
27045,23639,214.97580175046053,23639,274516,1266339,2118,866,469,0,0,0,0,0,0,0,0,0,0,0
27047,61261,699.9244768790978,61261,686719,3458682,3350,1489,290,151,60,0,0,0,0,0,0,0,0,0
27049,114432,1072.9863555987386,114432,1841241,8201680,5914,2992,644,313,260,114,0,0,0,0,0,0,0,0
27051,4213,29.618430224727447,4213,60852,263458,402,125,0,0,0,0,0,0,0,0,0,0,0,0
27053,6362091,53820.96590276907,4765211,90362015,370888983,160892,78695,24565,18136,17914,7807,6621,1160,742,120,90,0,0,0
27055,7289,68.27681281121278,7289,88345,413688,1207,735,171,0,0,0,0,0,0,0,0,0,0,0
27057,11465,117.68860790716526,11465,116699,609151,2041,1210,280,153,0,0,0,0,0,0,0,0,0,0
27059,38878,495.9236334932843,38878,432640,2113329,5602,3441,536,244,152,0,0,0,0,0,0,0,0,0
27061,30789,362.01643850842385,30789,468879,2186958,3882,2195,617,231,0,0,0,0,0,0,0,0,0,0
27063,6416,65.34829459801989,6416,118363,499005,726,268,84,0,0,0,0,0,0,0,0,0,0,0
27065,11734,152.14608356289455,11734,121914,798496,916,382,36,0,0,0,0,0,0,0,0,0,0,0
27067,67924,629.2990714386976,67924,809377,4070808,6764,3732,805,593,367,0,0,0,0,0,0,0,0,0
27069,1220,10.101172087865832,1220,15942,110094,146,33,0,0,0,0,0,0,0,0,0,0,0,0
27071,3262,99.27335616530077,3262,40449,158606,486,282,70,28,0,0,0,0,0,0,0,0,0,0
27073,2577,30.012410703807262,2577,33922,159188,456,194,0,0,0,0,0,0,0,0,0,0,0,0
27075,2330,36.391078335850125,2330,16437,85171,415,286,21,0,0,0,0,0,0,0,0,0,0,0
27077,548,25.965517327836814,548,5647,22159,156,118,0,0,0,0,0,0,0,0,0,0,0,0
27079,17952,204.9602977784398,17952,218700,1081796,3392,2123,410,21,0,0,0,0,0,0,0,0,0,0
27081,2662,27.30695288268715,2662,41772,185670,384,122,0,0,0,0,0,0,0,0,0,0,0,0
27083,26265,261.91652936450055,26265,367773,1717407,2885,1288,584,111,171,0,0,0,0,0,0,0,0,0
27085,93706,1051.4688445900008,93706,1502246,5955262,4566,2262,280,173,206,123,0,0,0,0,0,0,0,0
27087,826,20.64063304882856,826,8541,30311,124,39,0,0,0,0,0,0,0,0,0,0,0,0
27089,5249,82.00876618961095,5249,52514,348880,450,223,0,0,0,0,0,0,0,0,0,0,0,0
27091,13013,164.0885039108887,13013,153158,733384,1781,839,207,0,0,0,0,0,0,0,0,0,0,0
27093,53793,705.4539547688403,53793,647988,3072981,3526,1530,182,84,0,0,0,0,0,0,0,0,0,0
27095,35482,209.4774260998149,35482,516443,2096340,3243,1721,244,57,0,0,0,0,0,0,0,0,0,0
27097,27633,344.6502591216267,27633,336336,1652804,4061,2092,587,60,0,0,0,0,0,0,0,0,0,0
27099,22602,219.92377809821747,22602,278648,1324896,2518,1025,468,154,0,0,0,0,0,0,0,0,0,0
27101,4654,48.95582893090297,4654,53066,286426,825,357,72,0,0,0,0,0,0,0,0,0,0,0
27103,45484,268.69653036903304,45484,553048,2298515,2380,1117,188,40,111,0,85,0,0,0,0,0,0,0
27105,31083,410.4846887335689,31083,361475,1587249,1796,988,54,0,171,0,0,0,0,0,0,0,0,0
27107,2256,25.592546423855616,2256,28692,148467,319,91,0,105,0,0,0,0,0,0,0,0,0,0
27109,231848,1606.3670066347984,215923,2893900,13261144,14534,7485,2094,1697,1003,213,98,0,0,0,0,0,0,0
27111,80908,763.452655398248,80908,1039612,4957383,8126,4991,614,523,144,0,0,0,0,0,0,0,0,0
27113,5246,73.8090054240899,5246,60322,240879,786,261,141,54,0,0,0,0,0,0,0,0,0,0
27115,16199,218.6745990795423,16199,185136,959508,2324,1517,123,0,0,0,0,0,0,0,0,0,0,0
27117,9227,82.60437709732265,9227,112484,634027,1133,445,150,108,0,0,0,0,0,0,0,0,0,0
27119,15043,136.26085837229755,15043,200003,927347,2159,1372,126,105,111,0,0,0,0,0,0,0,0,0
